text,intent
How can I segment contacts by engagement??,advanced_contact_segmentation
I'd like to performance report please,analytics_view
Thank you,gratitude
I'd like to add a new contact thanks,contacts_add
Saya ingin masalah jaringan,troubleshoot_connection
Many thanks,gratitude
Bisakah Anda menunjukkan kepada saya cara membuat instance?,function_create_instance
Lihat semua instance Mohon terima kasih,instance_list
Proses pendaftaran,account_setup
Pergi ke pembayaran terima kasih terima kasih,navigation_payments_tab
Saya ingin menghapus instance,instance_delete
What's the best way to auto updates?,platform_updates
I'd like to check my payment status.,payment_status
I want to use rest api to send message?,api_send_message
Can you help me which version to use.,platform_compare
Connection lost please,troubleshoot_connection
Keluar dari instans,instance_logout
Could you show me how to update group settings please,group_settings_edit
How to use rest api to send message..,api_send_message
Bisakah Anda memberi tahu saya cara saya masuk,account_setup
Show my payments Please thanks,payment_history
Can you repeat message weekly thank you,message_schedule_recurring
"Saya ingin mendapatkan daftar peserta, mohon terima kasih",group_export
Bagaimana cara mengonfigurasi grup?,group_settings_edit
"Tolong menu utama, terima kasih",navigation_main_dashboard
I need help with track delivery status of bulk messages please,message_blast_status
Tolong menu utama,navigation_main_dashboard
How can I ensure stable internet connection.?,tips_internet
Saya ingin membuka tab instance.,navigation_instances_tab
Manage contacts list.,contacts_manage
Bagaimana cara agar mode offline tersedia?,platform_desktop_info
"Singkirkan instance lama, terima kasih",instance_delete
Can you tell me how to change group settings?,group_settings_edit
Saya ingin membandingkan platform terima kasih,platform_compare
Show all scheduled messages thanks,tasks_view
Bisakah Anda membantu saya menyimpan templat pesan?,templates_create
Open main page,navigation_main_dashboard
"Bisakah Anda membantu saya memperpanjang langganan, terima kasih",payment_extend
I need help with sign up for plan,payment_subscribe
Pair with QR code.,pairing
Schedule message,message_schedule
Lihat semua instance dan status koneksinya.,instance_list
Can you help me ensure stable internet connection thank you,tips_internet
Monitor progress of bulk messaging.,tasks_monitor
Saya perlu mengirim pesan terima kasih,function_send_message
I'd like to send 'promo today!' to +628111222333?,chat_send
"Apa cara terbaik agar mode offline tersedia, terima kasih",platform_desktop_info
How can I update frequency thank you,platform_updates
"Tolong, apa cara terbaik untuk memperpanjang langganan saya",payment_extend
Bisakah Anda menunjukkan kepada saya cara meningkatkan kinerja.,general_tips
Berapa harga berlangganannya?,pricing_query
QR code pairing please,pairing
Scan QR to pair,pairing
Can you tell me how to modify instance settings?,instance_edit
How to network problem,troubleshoot_connection
Bagaimana cara metode pembayaran saya didukung?,payment_methods
"Dapatkan status koneksi instance saat ini, terima kasih",instance_connection_status
Go to payments thank you thanks,navigation_payments_tab
Set timed message,message_schedule
How can I does web version include 2 instances thank you thanks,pricing_instance_limits
Tolong tunjukkan instance saya,instance_list
"Saya butuh bantuan untuk menghapus instance, terima kasih",instance_delete
Can you tell me how to set timed message?,message_schedule
Lihat instance,navigation_instances_tab
Silakan lanjutkan berlangganan,payment_extend
Open contacts thanks,contacts_manage
Bagaimana keamanan pembayaran terima kasih,security_payment
I need help with i want to register.,account_setup
Check if my instance is connected. Please,instance_connection_status
Can you help me purchase subscription please,payment_subscribe
Could you open contacts,contacts_manage
Open Chat tab,navigation_chat_tab
How do I make instance thanks,function_create_instance
Bagaimana cara menambahkan grup baru?,group_create
Bantu saya kebijakan privasi,security_privacy
Tolong daftarkan saya,account_setup
"Bagaimana cara saya lupa kata sandi, bantu saya login.?",login_issue
Bisakah Anda menunjukkan kepada saya bagaimana cara mengamankan data saya?,security_privacy
??? ,out_of_scope
just testing,out_of_scope
Bisakah Anda menunjukkan kepada saya cara mengunduh daftar anggota.,group_export
What's the best way to is my cloud data stored?,security_cloud_data
Could you show me how to make new template thanks,templates_create
Bisakah Anda memberi tahu saya cara membeli langganan,payment_subscribe
"Apa cara terbaik untuk browser mana yang direkomendasikan, terima kasih",tips_browser
Tolong tunjukkan analisis kinerja pesan,analytics_view
I need to disable auto-reply outside business hours thanks,auto_reply_disable
I'd like to open tasks tab.,navigation_tasks_tab
Bisakah Anda menunjukkan kepada saya cara memperbarui nama instance,instance_edit
How do I schedule a bulk message for tomorrow at 09:00??,message_schedule
how,out_of_scope
How can I payment status check,payment_status
Saya butuh bantuan untuk mengubah rencana yang lebih baik,payment_upgrade
Bagaimana cara menambahkan instance.,create_instance
Bisakah Anda menunjukkan kepada saya cara merespons secara otomatis?,auto_reply_setup
Display failed tasks Please thanks thank you,tasks_view_failed
Tolong masalah login,login_issue
Saya butuh bantuan untuk memperbarui nama instance.,instance_edit
"I want to forgot my password, help me login.",login_issue
I'd like to go to payments thank you,navigation_payments_tab
Abort,cancel_action
Nonaktifkan balasan otomatis di luar jam kerja.,auto_reply_disable
I need help with ensure stable internet connection??,tips_internet
"Tolong bantu saya melihat info pembayaran, terima kasih",navigation_payments_tab
Can you tell me how to take me to messages?,navigation_chat_tab
Bisakah Anda memberi tahu saya cara membuat kebijakan privasi.,security_privacy
I'd like to configure auto reply,auto_reply_setup
Bagaimana saya bisa membantu saya,support_contact
Bisakah Anda menunjukkan kepada saya cara menjelaskan bagaimana warmup mencegah larangan..,warmup_info
Can you tell me how to share brochure.pdf across all instances..,files_share
Could you automate message sending,message_schedule_recurring
Tampilkan halaman penagihan,navigation_payments_tab
I'd like to help me,support_contact
Can you view uploaded files thank you thanks,navigation_files_tab
Apa itu warmup.,warmup_info
Can you help me organize contacts thanks,contacts_manage
"Bagaimana cara cloud vs desktop, terima kasih",platform_compare
View instance phone number.,instance_view_profile
I changed my mind,cancel_action
View chat history for this instance.,chat_history
Bisakah Anda memberi tahu saya cara mengunduh anggota grup,group_export
Find contacts,contacts_filter
Tolong bagaimana cara meningkatkan kinerjanya,general_tips
Kapan fitur Message Blasting dirilis?,feature_coming_soon
Lihat riwayat obrolan untuk instance ini.,chat_history
Can you tell me how to make new template.,templates_create
"Versi mana yang digunakan, terima kasih",platform_compare
Saya memerlukan bantuan apakah instance saya online?,instance_connection_status
Which version to use thank you,platform_compare
Unduh aplikasi desktop,platform_desktop_install
Can you help me billing history,payment_history
Could you show me how to download desktop app?,platform_desktop_install
Take me to instances,navigation_instances_tab
I need to send a message,function_send_message
Can you ensure stable internet connection. thanks,tips_internet
this is nonsense,out_of_scope
How to configure auto reply.,auto_reply_setup
Tampilkan halaman grup Mohon terima kasih,navigation_grouping_tab
Could you view conversations,navigation_chat_tab
Could you show me how to set up new instance?,create_instance
Saya ingin memasangkan dengan QR terima kasih,pairing
Tolong unggah filenya,files_upload
Delete unused instance.,instance_delete
periksa pendaftaran WhatsApp,function_check_phone
Could you make group,function_create_group
Tampilkan halaman tugas,navigation_tasks_tab
Bisakah saya menjadwalkan pesan lintas zona waktu?,message_schedule_timezone
How can I does web version include 2 instances thank you,pricing_instance_limits
Access chattea in browser please,platform_cloud_open
How can I internet requirements,tips_internet
Silakan periksa status tugas,tasks_monitor
hai,greeting
I need help with search contacts?,contacts_filter
Cloud vs desktop please,platform_compare
How can I get desktop version.,platform_desktop_install
Can you help me tasks are pending please,tasks_view
Bisakah Anda menjadwalkan pesan massal untuk besok pukul 09:00.,message_schedule
Tolong pesan metriknya,analytics_view
Silakan akses chattea di browser,platform_cloud_open
"Bagaimana saya bisa menggunakan template yang disimpan, terima kasih",templates_use
Bagaimana caranya tidak bisa login,login_issue
Tampilkan semua instance dan status koneksinya.,instance_list
Saya ingin membuka tab instance,navigation_instances_tab
Saya butuh bantuan untuk memperbarui nama instance,instance_edit
Hargai itu,gratitude
How can I auto updates please,platform_updates
Bagaimana cara mengubah nama instance saya,instance_edit
Organize contacts,contacts_manage
Bisakah Anda memberi tahu saya cara menyimpan kontak baru?,contacts_add
Bagaimana cara menambahkan instance?,create_instance
Access grouping tab please,navigation_grouping_tab
Gunakan kode penyandingan,pairing
Tolong tunjukkan obrolan sebelumnya,chat_history
Can you track delivery status of bulk messages.,message_blast_status
Bagaimana saya bisa menggunakan versi browser.,platform_cloud_open
Help me view my tasks thanks,navigation_tasks_tab
Bisakah Anda mengunggah file,files_upload
Bagaimana cara menambahkan instance?,function_create_instance
Display all all api endpoints.,api_reference
Are platform updates automatic?,platform_updates
I need help with instance limits thank you,pricing_instance_limits
How to can i schedule messages across time zones,message_schedule_timezone
Bisakah Anda membantu saya menambahkan kontak baru.?,contacts_add
Kirim file terima kasih,files_share
Bisakah Anda mengintegrasikan chattea dengan kalender saya.,calendar_integration
Bisakah Anda membantu saya persyaratan internet.,tips_internet
Bisakah Anda mematikan balasan otomatis,auto_reply_disable
Bisakah Anda menunjukkan kepada saya cara tips pengoptimalan.,general_tips
Mohon verifikasi nomor yang terdaftar,function_check_phone
Bagaimana cara memperbarui frekuensi,platform_updates
How can I accepted payment methods thanks,payment_methods
Tunjukkan padaku rencana,pricing_query
I want to registration process thank you,account_setup
Could you view transaction history thank you,payment_history
"Bagaimana cara saya memperbarui platform secara otomatis, terima kasih",platform_updates
